"551551","EE AD&D",0.46
"551551","D-ONT",1.03
"551551","EE DENTAL",7.50
"551551","EE HEALTH",12.00
"551551","M-ONT",1.72
"551566","EE AD&D",0.23
"551566","EE DENTAL",7.50
"551566","EE HEALTH",12.00
"551816","EE AD&D",0.23
"551816","D-ONT",1.03
"551816","EE DENTAL",7.50
"551816","EE HEALTH",12.00
"551816","M-ONT",1.72
"552011","EE AD&D",0.46
"552011","D-ONT",1.03
"552011","EE DENTAL",7.50
"552011","EE HEALTH",12.00
"552011","M-ONT",1.72
"552124","EE AD&D",0.46
"552124","EE DENTAL",17.50
"552124","EE HEALTH",27.00
"552854","EE AD&D",0.46
"552854","EE DENTAL",7.50
"552854","EE HEALTH",12.00
"553147","EE AD&D",0.46
"553147","EE DENTAL",7.50
"553147","EE HEALTH",12.00
"553452","EE AD&D",0.23
"553452","D-ONT",1.03
"553452","EE DENTAL",7.50
"553452","EE HEALTH",12.00
"553452","M-ONT",1.72
"554622","EE AD&D",0.23
"554622","D-ONT",1.03
"554622","EE DENTAL",7.50
"554622","EE HEALTH",12.00
"554622","M-ONT",1.72
"555213","EE AD&D",0.46
"555213","EE DENTAL",7.50
"555213","EE HEALTH",12.00
"555942","EE AD&D",0.23
"555942","EE DENTAL",7.50
"555942","EE HEALTH",12.00
"555985","EE AD&D",0.46
"555985","EE DENTAL",7.50
"555985","EE HEALTH",12.00
"556014","EE AD&D",0.23
"556014","EE DENTAL",7.50
"556014","EE HEALTH",12.00
"556102","EE AD&D",0.23
"556102","EE DENTAL",7.50
"556102","EE HEALTH",12.00
"556906","EE AD&D",0.23
"556906","EE DENTAL",7.50
"556906","EE HEALTH",12.00
"557609","EE AD&D",0.46
"557609","EE DENTAL",17.50
"557609","EE HEALTH",27.00
"557905","EE AD&D",0.46
"557905","EE DENTAL",17.50
"557905","EE HEALTH",27.00
"557928","EE AD&D",0.23
"557928","D-ONT",1.03
"557928","EE DENTAL",7.50
"557928","EE HEALTH",12.00
"557928","M-ONT",1.72
"558728","EE AD&D",0.23
"558728","EE DENTAL",7.50
"558728","EE HEALTH",12.00
"558807","EE AD&D",0.46
"558807","EE DENTAL",7.50
"558807","EE HEALTH",12.00
"559544","EE AD&D",0.23
"559544","D-ONT",1.03
"559544","EE DENTAL",7.50
"559544","EE HEALTH",12.00
"559544","M-ONT",1.72
"560188","EE AD&D",0.23
"560188","EE DENTAL",7.50
"560188","EE HEALTH",12.00
"560351","EE AD&D",0.23
"560351","EE DENTAL",7.50
"560351","EE HEALTH",12.00
"561767","EE AD&D",0.23
"561767","EE DENTAL",7.50
"561767","EE HEALTH",12.00
"561773","EE AD&D",0.23
"561773","EE DENTAL",7.50
"561773","EE HEALTH",12.00
"562544","EE AD&D",0.23
"562544","D-ONT",1.03
"562544","EE DENTAL",7.50
"562544","EE HEALTH",12.00
"562544","M-ONT",1.72
"562547","EE AD&D",0.46
"562547","EE DENTAL",7.50
"562547","EE HEALTH",12.00
"562592","EE AD&D",2.31
"562592","EE DENTAL",7.50
"562592","EE HEALTH",12.00
"563408","EE AD&D",0.46
"563408","D-ONT",1.03
"563408","EE DENTAL",7.50
"563408","EE HEALTH",12.00
"563408","M-ONT",1.72
"563572","EE AD&D",0.46
"563572","EE DENTAL",7.50
"563572","EE HEALTH",12.00
"563648","EE AD&D",0.23
"563648","D-ONT",1.03
"563648","EE DENTAL",7.50
"563648","EE HEALTH",12.00
"563648","M-ONT",1.72
"563956","EE AD&D",0.23
"563956","D-ONT",1.03
"563956","EE DENTAL",7.50
"563956","EE HEALTH",12.00
"563956","M-ONT",1.72
"564090","EE AD&D",0.23
"564090","EE DENTAL",7.50
"564090","EE HEALTH",12.00
"564457","EE AD&D",0.23
"564457","D-QUE",1.16
"564457","EE DENTAL",7.50
"564457","EE HEALTH",12.00
"564457","M-QUE",1.93
"564472","EE AD&D",0.46
"564472","EE DENTAL",7.50
"564472","EE HEALTH",12.00
"564667","EE AD&D",0.23
"564667","EE DENTAL",17.50
"564667","EE HEALTH",27.00
"564823","EE AD&D",0.23
"564823","D-ONT",1.03
"564823","EE DENTAL",7.50
"564823","EE HEALTH",12.00
"564823","M-ONT",1.72
"564991","EE AD&D",0.23
"564991","EE DENTAL",7.50
"564991","EE HEALTH",12.00
"565144","EE AD&D",0.23
"565144","D-ONT",1.03
"565144","EE DENTAL",7.50
"565144","EE HEALTH",12.00
"565144","M-ONT",1.72
"565361","EE AD&D",0.23
"565361","EE DENTAL",7.50
"565361","EE HEALTH",12.00
"565387","EE AD&D",0.23
"565387","D-ONT",1.03
"565387","EE DENTAL",7.50
"565387","EE HEALTH",12.00
"565387","M-ONT",1.72
"565617","EE AD&D",0.23
"565617","EE DENTAL",7.50
"565617","EE HEALTH",12.00
"565676","EE AD&D",0.46
"565676","EE DENTAL",17.50
"565676","EE HEALTH",27.00
"566327","EE AD&D",0.46
"566327","D-ONT",1.03
"566327","EE DENTAL",7.50
"566327","EE HEALTH",12.00
"566327","M-ONT",1.72
"566953","EE AD&D",0.46
"566953","D-ONT",1.03
"566953","EE DENTAL",7.50
"566953","EE HEALTH",12.00
"566953","M-ONT",1.72
"567445","EE AD&D",0.23
"567445","D-ONT",1.03
"567445","EE DENTAL",7.50
"567445","EE HEALTH",12.00
"567445","M-ONT",1.72
"567450","EE AD&D",0.23
"567450","EE DENTAL",7.50
"567450","EE HEALTH",12.00
"568026","EE AD&D",0.46
"568026","EE DENTAL",17.50
"568026","EE HEALTH",27.00
"568037","EE AD&D",0.23
"568037","D-QUE",1.16
"568037","EE DENTAL",7.50
"568037","EE HEALTH",12.00
"568037","M-QUE",1.93
"568156","EE AD&D",0.23
"568156","D-QUE",1.16
"568156","EE DENTAL",7.50
"568156","EE HEALTH",12.00
"568156","M-QUE",1.93
"568303","EE AD&D",0.23
"568303","EE DENTAL",7.50
"568303","EE HEALTH",12.00
"568593","EE AD&D",0.46
"568593","D-ONT",2.49
"568593","EE DENTAL",17.50
"568593","EE HEALTH",27.00
"568593","M-ONT",3.87
"568679","EE AD&D",0.23
"568679","EE DENTAL",7.50
"568679","EE HEALTH",12.00
"569009","EE AD&D",0.23
"569009","D-ONT",1.03
"569009","EE DENTAL",7.50
"569009","EE HEALTH",12.00
"569009","M-ONT",1.72
"570108","EE AD&D",0.23
"570108","D-QUE",1.16
"570108","EE DENTAL",7.50
"570108","EE HEALTH",12.00
"570108","M-QUE",1.93
"570254","EE AD&D",0.23
"570254","EE DENTAL",7.50
"570254","EE HEALTH",12.00
"572695","EE AD&D",0.23
"572695","D-ONT",1.03
"572695","EE DENTAL",7.50
"572695","EE HEALTH",12.00
"572695","M-ONT",1.72
"574146","EE AD&D",0.23
"574146","D-ONT",2.49
"574146","EE DENTAL",17.50
"574146","EE HEALTH",27.00
"574146","M-ONT",3.87
"577412","EE AD&D",1.15
"577412","EE DENTAL",7.50
"577412","EE HEALTH",12.00
"600088","EE AD&D",0.23
"600088","D-ONT",2.49
"600088","EE DENTAL",17.50
"600088","EE HEALTH",27.00
"600088","M-ONT",3.87
"600278","EE AD&D",0.23
"600278","EE DENTAL",7.50
"600278","EE HEALTH",12.00
"600336","EE AD&D",0.23
"600336","D-ONT",1.03
"600336","EE DENTAL",7.50
"600336","EE HEALTH",12.00
"600336","M-ONT",1.72
